Group,Sex,Time,Weight,GR
Oct_3_IR,F,47,586,12.46808511
Oct_3_IR,F,47,533,11.34042553
Oct_3_IR,F,47,525,11.17021277
Oct_4_IR,F,39,456,11.69230769
Oct_4_IR,F,39,427,10.94871795
Oct_4_IR,F,39,379,9.717948718
Oct_4_IR,F,40,354,8.85
Oct_4_IR,F,40,408,10.2
Oct_4_IR,F,40,446,11.15
Oct_4_IR,F,40,416,10.4
Oct_4_IR,F,40,424,10.6
Oct_4_IR,F,40,437,10.925
Oct_4_IR,F,40,412,10.3
Oct_4_IR,F,40,391,9.775
Oct_4_IR,F,40,435,10.875
Oct_4_IR,F,40,443,11.075
Oct_4_IR,F,40,378,9.45
Oct_4_IR,F,40,366,9.15
Oct_4_IR,F,41,386,9.414634146
Oct_4_IR,F,41,349,8.512195122
Oct_4_IR,F,41,351,8.56097561
Oct_4_IR,F,41,353,8.609756098
Oct_4_IR,F,41,370,9.024390244
Oct_4_IR,F,41,356,8.682926829
Oct_4_IR,F,41,359,8.756097561
Oct_4_IR,F,41,464,11.31707317
Oct_4_IR,F,41,395,9.634146341
Oct_4_IR,F,41,439,10.70731707
Oct_4_IR,F,41,467,11.3902439
Oct_4_IR,F,41,351,8.56097561
Oct_4_IR,F,41,474,11.56097561
Oct_4_IR,F,41,445,10.85365854
Oct_4_IR,F,41,440,10.73170732
Oct_4_IR,F,41,451,11
Oct_4_IR,F,41,388,9.463414634
Oct_4_IR,F,41,434,10.58536585
Oct_4_IR,F,41,428,10.43902439
Oct_4_IR,F,41,417,10.17073171
Oct_4_IR,F,41,462,11.26829268
Oct_4_IR,F,41,460,11.2195122
Oct_4_IR,F,41,527,12.85365854
Oct_4_IR,F,41,407,9.926829268
Oct_4_IR,F,41,338,8.243902439
Oct_4_IR,F,41,369,9
Oct_4_IR,F,41,443,10.80487805
Oct_4_IR,F,41,369,9
Oct_4_IR,F,41,438,10.68292683
Oct_4_IR,F,41,431,10.51219512
Oct_4_IR,F,41,430,10.48780488
Oct_4_IR,F,42,398,9.476190476
Oct_4_IR,F,43,371,8.627906977
Oct_4_IR,F,43,407,9.465116279
Oct_4_IR,F,46,544,11.82608696
Oct_4_IR,F,47,356,7.574468085
Oct_5_IR,F,38,421,11.07894737
Oct_5_IR,F,38,431,11.34210526
Oct_5_IR,F,39,375,9.615384615
Oct_5_IR,F,39,443,11.35897436
Oct_5_IR,F,39,406,10.41025641
Oct_5_IR,F,39,417,10.69230769
Oct_5_IR,F,39,354,9.076923077
Oct_5_IR,F,39,494,12.66666667
Oct_5_IR,F,39,472,12.1025641
Oct_5_IR,F,39,356,9.128205128
Oct_5_IR,F,39,464,11.8974359
Oct_5_IR,F,39,411,10.53846154
Oct_5_IR,F,39,409,10.48717949
Oct_5_IR,F,39,453,11.61538462
Oct_5_IR,F,39,423,10.84615385
Oct_5_IR,F,39,354,9.076923077
Oct_5_IR,F,39,452,11.58974359
Oct_5_IR,F,39,450,11.53846154
Oct_5_IR,F,39,521,13.35897436
Oct_5_IR,F,39,454,11.64102564
Oct_5_IR,F,39,376,9.641025641
Oct_5_IR,F,39,436,11.17948718
Oct_5_IR,F,39,385,9.871794872
Oct_5_IR,F,39,436,11.17948718
Oct_5_IR,F,39,406,10.41025641
Oct_5_IR,F,40,408,10.2
Oct_5_IR,F,40,406,10.15
Oct_5_IR,F,40,413,10.325
Oct_5_IR,F,40,448,11.2
Oct_5_IR,F,40,400,10
Oct_5_IR,F,40,394,9.85
Oct_5_IR,F,40,413,10.325
Oct_5_IR,F,40,439,10.975
Oct_5_IR,F,40,423,10.575
Oct_5_IR,F,40,376,9.4
Oct_5_IR,F,40,451,11.275
Oct_5_IR,F,40,482,12.05
Oct_5_IR,F,40,430,10.75
Oct_5_IR,F,40,384,9.6
Oct_5_IR,F,40,448,11.2
Oct_5_IR,F,40,325,8.125
Oct_5_IR,F,40,393,9.825
Oct_5_IR,F,40,450,11.25
Oct_5_IR,F,40,444,11.1
Oct_5_IR,F,40,443,11.075
Oct_5_IR,F,40,324,8.1
Oct_5_IR,F,40,436,10.9
Oct_5_IR,F,40,416,10.4
Oct_5_IR,F,40,411,10.275
Oct_5_IR,F,40,462,11.55
Oct_5_IR,F,40,389,9.725
Oct_5_IR,F,41,369,9
Oct_5_IR,F,41,403,9.829268293
Oct_5_IR,F,41,412,10.04878049
Oct_5_IR,F,41,390,9.512195122
Oct_5_IR,F,41,425,10.36585366
Oct_5_IR,F,41,396,9.658536585
Oct_5_IR,F,41,458,11.17073171
Oct_5_IR,F,41,412,10.04878049
Oct_5_IR,F,41,408,9.951219512
Oct_5_IR,F,44,561,12.75
